Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
,,walk_executor(cupboard_229),"Robot is inside dining_room_201. Robot is close wall_211. Robot is close cupboard_229. Robot is no l
onger close kitchen_counter_230.",,
,,"exp(food_rice_2036, cupboard_229)",Failed to find food_rice_2036 around cupboard_229. ,,
,,,,,"(CrowControllerApplier<walk_executor(fridge_289)>, CrowControllerApplier<exp(food_rice_2036, fridge_
289)>, CrowControllerApplier<walk_executor(food_rice_2036)>, CrowControllerApplier<obs(food_rice_203
6, Check if this is rice)>, CrowControllerApplier<walk_executor(stove_2065)>, CrowControllerApplier<
obs(stove_2065, Check if this is the needed cooking equipment)>, CrowControllerApplier<walk_executor
(pot_2069)>, CrowControllerApplier<obs(pot_2069, Check if this is the needed cooking equipment)>, Cr
owControllerApplier<walk_executor(oven_295)>, CrowControllerApplier<obs(oven_295, Check if this is t
he needed cooking equipment)>)"
,,walk_executor(fridge_289),"Find food_steak_2008. Find food_apple_2009. Find food_bacon_2010. Find food_banana_2011. Find food_b
read_2012. Find food_cake_2013. Find food_carrot_2014. Find food_cereal_2015. Find food_cheese_2016.
 Find food_chicken_2017. Find food_dessert_2018. Find food_donut_2019. Find food_egg_2020. Find food
_fish_2021. Find food_food_2022. Find food_fruit_2023. Find food_hamburger_2024. Find food_ice_cream
_2025. Find food_jam_2026. Find food_kiwi_2027. Find food_lemon_2028. Find food_noodles_2029. Find f
ood_oatmeal_2030. Find food_orange_2031. Find food_onion_2032. Find food_peanut_butter_2033. Find fo
od_pizza_2034. Find food_potato_2035. Find food_rice_2036. Find food_salt_2037. Find food_snack_2038
. Find food_sugar_2039. Find food_turkey_2040. Find food_vegetable_2041. Find dry_pasta_2042. Find m
ilk_2043. Robot is inside dining_room_201. Robot is close fridge_289. Robot is close floor_202. Robo
t is close floor_203. Robot is close food_steak_2008. Robot is close food_apple_2009. Robot is close
 food_bacon_2010. Robot is close food_banana_2011. Robot is close food_bread_2012. Robot is close fo
od_cake_2013. Robot is close food_carrot_2014. Robot is close food_cereal_2015. Robot is close food_
cheese_2016. Robot is close food_chicken_2017. Robot is close food_dessert_2018. Robot is close food
_donut_2019. Robot is close food_egg_2020. Robot is close food_fish_2021. Robot is close food_food_2
022. Robot is close food_fruit_2023. Robot is close food_hamburger_2024. Robot is close food_ice_cre
am_2025. Robot is close food_jam_2026. Robot is close food_kiwi_2027. Robot is close food_lemon_2028
. Robot is close food_noodles_2029. Robot is close food_oatmeal_2030. Robot is close food_orange_203
1. Robot is close food_onion_2032. Robot is close food_peanut_butter_2033. Robot is close food_pizza
_2034. Robot is close food_potato_2035. Robot is close food_rice_2036. Robot is close food_salt_2037
. Robot is close food_snack_2038. Robot is close food_sugar_2039. Robot is close food_turkey_2040. R
obot is close food_vegetable_2041. Robot is close dry_pasta_2042. Robot is close milk_2043. Robot is
 no longer close wall_211.Robot is no longer close cupboard_229.",,
,,"exp(food_rice_2036, fridge_289)",Find food_rice_2036. ,,
,,walk_executor(food_rice_2036),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_rice_2036. Robot is 
no longer close floor_202.Robot is no longer close floor_203.Robot is no longer close food_steak_200
8.Robot is no longer close food_apple_2009.Robot is no longer close food_bacon_2010.Robot is no long
er close food_banana_2011.Robot is no longer close food_bread_2012.Robot is no longer close food_cak
e_2013.Robot is no longer close food_carrot_2014.Robot is no longer close food_cereal_2015.Robot is 
no longer close food_cheese_2016.Robot is no longer close food_chicken_2017.Robot is no longer close
 food_dessert_2018.Robot is no longer close food_donut_2019.Robot is no longer close food_egg_2020.R
obot is no longer close food_fish_2021.Robot is no longer close food_food_2022.Robot is no longer cl
ose food_fruit_2023.Robot is no longer close food_hamburger_2024.Robot is no longer close food_ice_c
ream_2025.Robot is no longer close food_jam_2026.Robot is no longer close food_kiwi_2027.Robot is no
 longer close food_lemon_2028.Robot is no longer close food_noodles_2029.Robot is no longer close fo
od_oatmeal_2030.Robot is no longer close food_orange_2031.Robot is no longer close food_onion_2032.R
obot is no longer close food_peanut_butter_2033.Robot is no longer close food_pizza_2034.Robot is no
 longer close food_potato_2035.Robot is no longer close food_salt_2037.Robot is no longer close food
_snack_2038.Robot is no longer close food_sugar_2039.Robot is no longer close food_turkey_2040.Robot
 is no longer close food_vegetable_2041.Robot is no longer close dry_pasta_2042.Robot is no longer c
lose milk_2043.",,
,,,,"Yes, the target item is rice.",
,,"obs(food_rice_2036, Check if this is rice)","Get this information: Yes, the target item is rice.
",,
,,walk_executor(stove_2065),"Robot is inside dining_room_201. Robot is close stove_2065. Robot is close kitchen_counter_230. Robo
t is no longer close fridge_289.Robot is no longer close food_rice_2036.",,
,,,,"The target item, stove_2065, is the needed cooking equipment.",
,,"obs(stove_2065, Check if this is the needed cooking equipment)","Get this information: The target item, stove_2065, is the needed cooking equipment.
",,
,,walk_executor(pot_2069),"Robot is inside dining_room_201. Robot is close kitchen_counter_230. Robot is close pot_2069. Robot 
is no longer close stove_2065.",,
,,,,"Yes, pot_2069 is the needed cooking equipment.",
,,"obs(pot_2069, Check if this is the needed cooking equipment)","Get this information: Yes, pot_2069 is the needed cooking equipment.
",,
,,walk_executor(oven_295),"Robot is inside dining_room_201. Robot is close tray_296. Robot is close oven_295. Robot is no longe
r close pot_2069.Robot is no longer close kitchen_counter_230.",,
,,,,The oven_295 is the needed cooking equipment.,
,,"obs(oven_295, Check if this is the needed cooking equipment)","Get this information: The oven_295 is the needed cooking equipment.
",,
,,,,"- Sub-Task Completed: Yes
- Next Steps: You successfully found the rice and the necessary cooking equipment (stove, pot, and o
ven). You are now ready to measure and wash the rice.",
" 
def is_full_of_water(cup:item):
    # Determine whether the cup is full of water
    symbol full_of_water=exists water:item: is_water(water) and inside(water, cup)
    return full_of_water

behavior fill_cup_with_water(cup:item):
    body:
        achieve_on inhand(cup)

behavior wash_rice(rice:item, water:item):
    body:
        achieve inside(rice, water)
        scrub(rice)
        rinse(rice)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        # Select rice item
        bind cup: item where:
            is_cup(cup)
        # Select a cup
        bind sink: item where:
            is_sink(sink)
        # Select a sink
        bind water: item where:
            is_water(water)
        # Select water item
        fill_cup_with_water(cup)
        if is_full_of_water(cup):
            achieve inside(water, sink)
            wash_rice(rice, water)
","Unexpected token Token('VARNAME', 'inhand') at line 5779, column 20.
Expected one of: 
	* STAR
	* AND
	* __ANON_2
	* FLOORDIV
	* SEMICOLON
	* DOUBLE_EQUAL
	* IF
	* OR
	* __ANON_6
	* AT
	* MINUS
	* CIRCUMFLEX
	* __ANON_8
	* AMPERSAND
	* __ANON_1
	* VBAR
	* EQUAL
	* __ANON_3
	* LESSTHAN
	* COMMA
	* LSHIFT
	* PLUS
	* _NEWLINE
	* PERCENT
	* __ANON_5
	* MORETHAN
	* LESS_EQ
	* __ANON_4
	* GREATER_EQ
	* NOT_EQ
	* SLASH
	* __ANON_7
	* __ANON_0
	* RSHIFT
",,,,
" 
def is_full_of_water(cup:item):
    symbol full_of_water=exists water:item: is_water(water) and inside(water, cup)
    return full_of_water

behavior fill_cup_with_water(cup:item):
    body:
        achieve_once inhand(cup)
        achieve inside(water, cup)

behavior wash_rice(rice:item, water:item):
    body:
        achieve inside(rice, water)
        scrub(rice)
        rinse(rice)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind cup: item where:
            is_cup(cup)
        bind sink: item where:
            is_sink(sink)
        bind water: item where:
            is_water(water)
        fill_cup_with_water(cup)
        if is_full_of_water(cup):
            achieve inside(water, sink)
            wash_rice(rice, water)
","Error trying to process rule ""behavior_definition"":

Unknown variable: water; available variables: [Variable<cup: item>].",,,,
"def is_full_of_water(cup:item):
    symbol full_of_water=exists water:item: is_water(water) and inside(water, cup)
    return full_of_water

behavior fill_cup_with_water(cup:item, water:item):
    body:
        achieve_once inhand(cup)
        achieve inside(water, cup)

behavior wash_rice(rice:item, water:item):
    body:
        achieve inside(rice, water)
        scrub(rice)
        rinse(rice)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind cup: item where:
            is_cup(cup)
        bind sink: item where:
            is_sink(sink)
        bind water: item where:
            is_water(water)
        fill_cup_with_water(cup, water)
        if is_full_of_water(cup):
            achieve inside(water, sink)
            wash_rice(rice, water)",,,,,[]
"behavior measure_rice(cup:item, food_rice:item):
    body:
        achieve inside(food_rice, cup)
        
behavior wash_rice(food_rice:item, sink:item):
    body:
        achieve inside(food_rice, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            rinse(food_rice)
            achieve_once is_off(faucet)
        else:
            rinse(food_rice)

behavior __goal__():
    body:
        bind cup: item where:
            is_cup(cup) and id[cup]==2064 # Assuming we are using cup_2064 for measuring rice
        bind food_rice: item where:
            is_food_rice(food_rice)
        bind sink: item where:
            is_sink(sink)
        
        measure_rice(cup, food_rice)
        wash_rice(food_rice, sink)","Error trying to process rule ""behavior_definition"":

'Function has_faucet not found. Note that recursive function calls are not supported in the current 
version.'",,,,
"behavior measure_rice(cup:item, food_rice:item):
    body:
        achieve inside(food_rice, cup)
        
behavior wash_rice(food_rice:item, sink:item):
    body:
        achieve inside(food_rice, sink)
        if is_faucet(sink): # Changed this line
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            rinse(food_rice)
            achieve_once is_off(faucet)
        else:
            rinse(food_rice)

behavior __goal__():
    body:
        bind cup: item where:
            is_cup(cup) and id[cup]==2064 # Assuming we are using cup_2064 for measuring rice
        bind food_rice: item where:
            is_food_rice(food_rice)
        bind sink: item where:
            is_sink(sink)
        
        measure_rice(cup, food_rice)
        wash_rice(food_rice, sink)",,,,,[]
,,,,I don't know.,
"def has_faucet(sink: item):
    # Determine whether this sink has a faucet
    symbol has_faucet = exists faucet: item : is_faucet(faucet) and close(faucet, sink)
    return has_faucet

behavior clean_rice(rice: item, sink: item):
    body:
        achieve_once inside(rice, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
        wash(rice)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_off(faucet)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind sink: item where:
            is_sink(sink)
        clean_rice(rice, sink)",,,,,"['walk_executor(fridge_289); exp(food_rice_2036, fridge_289); walk_executor(food_rice_2036); grab_ex
ecutor(food_rice_2036); walk_executor(sink_42); putin_executor(food_rice_2036, sink_42); walk_execut
or(faucet_43); switchon_executor(faucet_43); walk_executor(food_rice_2036); wash_executor(food_rice_
2036); walk_executor(faucet_43); switchoff_executor(faucet_43)']"
,,,,,"(CrowControllerApplier<walk_executor(food_rice_2036)>, CrowControllerApplier<grab_executor(food_rice
_2036)>, CrowControllerApplier<walk_executor(sink_42)>, CrowControllerApplier<putin_executor(food_ri
ce_2036, sink_42)>, CrowControllerApplier<walk_executor(food_rice_2036)>, CrowControllerApplier<wash
_executor(food_rice_2036)>)"
,,walk_executor(food_rice_2036),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_rice_2036. Robot is 
no longer close tray_296.Robot is no longer close oven_295.",,
,,grab_executor(food_rice_2036),"Robot is inside dining_room_201. Robot is close fridge_289. Robot is close food_rice_2036. Grabbing 
food_rice_2036 by right hand. ",,
,,walk_executor(sink_42),"Find soap_2053. Find towel_rack_31. Find basket_for_clothes_2006. Find towel_rack_34. Find towel_rac
k_32. Robot is inside bathroom_1. Robot is close food_rice_2036. Robot is close bathroom_counter_41.
 Robot is close sink_42. Robot is no longer inside dining_room_201.Robot is no longer close fridge_2
89.",,
,,"putin_executor(food_rice_2036, sink_42)","Robot is inside bathroom_1. Robot is close food_rice_2036. Robot is close bathroom_counter_41. Robot
 is close sink_42. food_rice_2036 released by right hand. ",,
,,walk_executor(food_rice_2036),"Robot is inside dining_room_201. Robot is close food_rice_2036. Robot is close sink_42. Robot is no 
longer inside bathroom_1.Robot is no longer close bathroom_counter_41.",,
,,wash_executor(food_rice_2036),Robot is inside dining_room_201. Robot is close food_rice_2036. Robot is close sink_42. ,,
,,,,"- Sub-Task Completed: Yes
- Next Steps: You successfully found the rice, gathered it, walked to the sink, and washed the rice.
 Now you can proceed to the next sub-task: cooking the rice.",
"behavior cook_rice(rice:item, pot:item, stove:item):
    body:
        achieve inside(rice, pot)
        achieve close_char(char, pot)
        assert can_open(stove)
        achieve open(stove)
        achieve inside(pot, stove)
        achieve is_on(stove)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind pot: item where:
            is_pot(pot)
        bind stove: item where:
            is_stove(stove)
        cook_rice(rice, pot, stove)",,,,,[]
"def is_kitchen_counter(x: item):
    symbol kitchen_counter=exists room: item : is_kitchen(room) and inside(x, room)
    return kitchen_counter

def has_pot_on_stove(stove:item):
    symbol has_pot=exists o: item : is_pot(o) and close(stove, o)
    return has_pot

def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior fill_pot_with_water(pot:item, sink:item):
    body:
        achieve inside(pot, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            achieve clean(pot)
            achieve_once is_off(faucet)
        else:
            achieve clean(pot)
        
behavior cook_rice_on_stove(pot:item, stove:item, rice:item):
    body:
        achieve on(pot, stove)
        achieve on(pot, rice)
        achieve is_on(stove)

behavior store_cooked_rice(cooked_rice:item):
    body:
        if exists container: item : is_containers(container) and close(cooked_rice, container):
            achieve inside(cooked_rice, container)
        else:
            achieve on(cooked_rice, kitchen_counter)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind stove: item where:
            is_stove(stove)
        bind pot: item where:
            is_pot(pot)
        bind sink: item where:
            is_sink(sink)
        fill_pot_with_water(pot, sink)
        cook_rice_on_stove(pot, stove, rice)
        bind cooked_rice: item where:
            is_food_rice(cooked_rice) and close(stove, cooked_rice)
        store_cooked_rice(cooked_rice)","Error trying to process rule ""behavior_definition"":

'Function is_containers not found. Note that recursive function calls are not supported in the curre
nt version.'",,,,
" 
def is_kitchen_counter(x: item):
    symbol kitchen_counter=exists room: item : is_kitchen(room) and inside(x, room)
    return kitchen_counter

def has_pot_on_stove(stove:item):
    symbol has_pot=exists o: item : is_pot(o) and close(stove, o)
    return has_pot

def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior fill_pot_with_water(pot:item, sink:item):
    body:
        achieve inside(pot, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            achieve clean(pot)
            achieve_once is_off(faucet)
        else:
            achieve clean(pot)
        
behavior cook_rice_on_stove(pot:item, stove:item, rice:item):
    body:
        achieve on(pot, stove)
        achieve on(pot, rice)
        achieve is_on(stove)

behavior store_cooked_rice(cooked_rice:item):
    body:
        if exists container: item : is_dresser(container) and close(cooked_rice, container):
            achieve inside(cooked_rice, container)
        else:
            achieve on(cooked_rice, kitchen_counter)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind stove: item where:
            is_stove(stove)
        bind pot: item where:
            is_pot(pot)
        bind sink: item where:
            is_sink(sink)
        fill_pot_with_water(pot, sink)
        cook_rice_on_stove(pot, stove, rice)
        bind cooked_rice: item where:
            is_food_rice(cooked_rice) and close(stove, cooked_rice)
        store_cooked_rice(cooked_rice)
","Error trying to process rule ""behavior_definition"":

Unknown variable: container; available variables: [Variable<cooked_rice: item>].",,,,
"def is_kitchen_counter(x: item):
    symbol kitchen_counter=exists room: item : is_kitchen(room) and inside(x, room)
    return kitchen_counter

def has_pot_on_stove(stove:item):
    symbol has_pot=exists o: item : is_pot(o) and close(stove, o)
    return has_pot

def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior fill_pot_with_water(pot:item, sink:item):
    body:
        achieve inside(pot, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            achieve clean(pot)
            achieve_once is_off(faucet)
        else:
            achieve clean(pot)
        
behavior cook_rice_on_stove(pot:item, stove:item, rice:item):
    body:
        achieve on(pot, stove)
        achieve on(pot, rice)
        achieve is_on(stove)

behavior store_cooked_rice(cooked_rice:item):
    body:
        if exists container: item : is_dresser(container) and close(cooked_rice, container):
            achieve inside(cooked_rice, container)
        else:
            bind kitchen_counter: item where:
                is_kitchen_counter(kitchen_counter)
            achieve on(cooked_rice, kitchen_counter)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind stove: item where:
            is_stove(stove)
        bind pot: item where:
            is_pot(pot)
        bind sink: item where:
            is_sink(sink)
        fill_pot_with_water(pot, sink)
        cook_rice_on_stove(pot, stove, rice)
        bind cooked_rice: item where:
            is_food_rice(cooked_rice) and close(stove, cooked_rice)
        store_cooked_rice(cooked_rice)","Error trying to process rule ""behavior_definition"":

Unknown variable: container; available variables: [Variable<cooked_rice: item>].",,,,
"def is_kitchen_counter(x: item):
    symbol kitchen_counter=exists room: item : is_kitchen(room) and inside(x, room)
    return kitchen_counter

def has_pot_on_stove(stove:item):
    symbol has_pot=exists o: item : is_pot(o) and close(stove, o)
    return has_pot

def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior fill_pot_with_water(pot:item, sink:item):
    body:
        achieve inside(pot, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            achieve clean(pot)
            achieve_once is_off(faucet)
        else:
            achieve clean(pot)
        
behavior cook_rice_on_stove(pot:item, stove:item, rice:item):
    body:
        achieve on(pot, stove)
        achieve on(pot, rice)
        achieve is_on(stove)

behavior store_cooked_rice(cooked_rice:item):
    body:
        if exists container: item : is_dresser(container) and close(cooked_rice, container):
            achieve inside(cooked_rice, container)
        else:
            bind kitchen_counter: item where:
                is_kitchen_counter(kitchen_counter)
            achieve on(cooked_rice, kitchen_counter)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind stove: item where:
            is_stove(stove)
        bind pot: item where:
            is_pot(pot)
        bind sink: item where:
            is_sink(sink)
        fill_pot_with_water(pot, sink)
        cook_rice_on_stove(pot, stove, rice)
        bind cooked_rice: item where:
            is_food_rice(cooked_rice) and close(stove, cooked_rice)
        store_cooked_rice(cooked_rice)","Error trying to process rule ""behavior_definition"":

Unknown variable: container; available variables: [Variable<cooked_rice: item>].",,,,
"def is_kitchen_counter(x: item):
    symbol kitchen_counter=exists room: item : is_kitchen(room) and inside(x, room)
    return kitchen_counter

def has_pot_on_stove(stove: item):
    symbol has_pot=exists o: item : is_pot(o) and close(stove, o)
    return has_pot

def has_faucet(sink: item):
    symbol has_faucet=exists faucet: item : is_faucet(faucet) and close(faucet, sink)
    return has_faucet

behavior fill_pot_with_water(pot: item, sink: item):
    body:
        achieve inside(pot, sink)
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
            achieve clean(pot)
            achieve_once is_off(faucet)
        else:
            achieve clean(pot)
        
behavior cook_rice_on_stove(pot: item, stove: item, rice: item):
    body:
        achieve on(pot, stove)
        achieve on(pot, rice)
        achieve is_on(stove)

behavior store_cooked_rice(cooked_rice: item):
    body:
        if exists container: item : is_dresser(container) and close(cooked_rice, container):
            bind container: item where:
                is_dresser(container) and close(cooked_rice, container)
            achieve inside(cooked_rice, container)
        else:
            bind kitchen_counter: item where:
                is_kitchen_counter(kitchen_counter)
            achieve on(cooked_rice, kitchen_counter)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind stove: item where:
            is_stove(stove)
        bind pot: item where:
            is_pot(pot)
        bind sink: item where:
            is_sink(sink)
        fill_pot_with_water(pot, sink)
        cook_rice_on_stove(pot, stove, rice)
        bind cooked_rice: item where:
            is_food_rice(cooked_rice) and close(stove, cooked_rice)
        store_cooked_rice(cooked_rice)",,,,,[]
"output
behavior cook_rice_with_stove(rice:item, pot:item, stove:item):
    body:
        achieve inside(rice, pot)
        achieve close(pot, stove)
        achieve is_on(stove)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind pot: item where:
            is_pot(pot)
        bind stove: item where:
            is_stove(stove)
        cook_rice_with_stove(rice, pot, stove)
","Unexpected token Token('BASIC_TYPENAME', 'output') at line 5771, column 1.
Expected one of: 
	* OBJECTS
	* FEATURE
	* DEF
	* ACTION
	* DOMAIN
	* $END
	* CONTROLLER
	* GOAL
	* TYPEDEF
	* _NEWLINE
	* GENERATOR
	* UNDIRECTED_GENERATOR
	* BEHAVIOR
	* INIT
	* IMPORT
	* _PRAGMA_KEYWORD
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#goal_representation\n')]
",,,,
" 
behavior observe_items_near_sink(sink:item):
    body:
        foreach o: item:
            if is_food_rice(o) and close(o, sink):
                observe(o, ""Check if this is rice"")

behavior wash_food_in_sink(food:item, sink:item):
    body:
        achieve_once inside(food, sink)
        if exists faucet: item: is_faucet(faucet) and close(faucet, sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
        wash(food)
        if exists faucet: item: is_faucet(faucet) and close(faucet, sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_off(faucet)

behavior cook_rice_with_stove(rice:item, pot:item, stove:item):
    body:
        achieve inside(rice, pot)
        achieve close(pot, stove)
        achieve is_on(stove)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind pot: item where:
            is_pot(pot)
        bind stove: item where:
            is_stove(stove)
        observe_items_near_sink(sink)
        wash_food_in_sink(rice, sink)
        cook_rice_with_stove(rice, pot, stove)
","Error trying to process rule ""behavior_definition"":

Unknown variable: sink; available variables: [].",,,,
"behavior observe_items_near_sink(sink:item):
    body:
        foreach o: item:
            if is_food_rice(o) and close(o, sink):
                observe(o, ""Check if this is rice"")

behavior wash_food_in_sink(food:item, sink:item):
    body:
        achieve_once inside(food, sink)
        if exists faucet: item: is_faucet(faucet) and close(faucet, sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_on(faucet)
        wash(food)
        if exists faucet: item: is_faucet(faucet) and close(faucet, sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet, sink)
            achieve_once is_off(faucet)

behavior cook_rice_with_stove(rice:item, pot:item, stove:item):
    body:
        achieve inside(rice, pot)
        achieve close(pot, stove)
        achieve is_on(stove)

behavior __goal__():
    body:
        bind rice: item where:
            is_food_rice(rice)
        bind pot: item where:
            is_pot(pot)
        bind stove: item where:
            is_stove(stove)
        bind sink: item where:
            is_sink(sink)
        observe_items_near_sink(sink)
        wash_food_in_sink(rice, sink)
        cook_rice_with_stove(rice, pot, stove)",,,,,[]
