Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
" 
def gather_soap_and_water_source_in_bathroom(bathroom:item):
    symbol soap_available=exists soap: item : is_soap(soap) and inside(soap, bathroom)
    symbol has_water_source=exists faucet: item : is_faucet(faucet) and inside(faucet, bathroom)
    return soap_available and has_water_source

behavior __goal__():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom) and id[bathroom] == 1
    
        if gather_soap_and_water_source_in_bathroom(bathroom):
            bind faucet: item where:
                is_faucet(faucet) and inside(faucet, bathroom)
            achieve close_char(char, faucet)

        else:
            foreach item: item:
                if (is_soap(item) or is_faucet(item)) and not visited(item):
                    observe(item, Check if it is soap or a faucet (water source))
","Unexpected token Token('VARNAME', 'is') at line 2608, column 47.
Expected one of: 
	* ELSE
",,,,
" 
def gather_soap_and_water_source_in_bathroom(bathroom:item):
    symbol soap_available=exists soap: item : is_soap(soap) and inside(soap, bathroom)
    symbol has_water_source=exists faucet: item : is_faucet(faucet) and inside(faucet, bathroom)
    return soap_available and has_water_source

behavior __goal__():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom) and id[bathroom] == 1
    
        if gather_soap_and_water_source_in_bathroom(bathroom):
            bind faucet: item where:
                is_faucet(faucet) and inside(faucet, bathroom)
            achieve close_char(char, faucet)

        else:
            foreach item: item:
                if (is_soap(item) or is_faucet(item)) and not visited(item):
                    observe(item, Check if it is soap or a faucet (water source))
","Unexpected token Token('VARNAME', 'is') at line 2627, column 47.
Expected one of: 
	* ELSE
",,,,
" 
def find_and_bind_soap():
    # Function to bind a soap item within a bathroom
    bind soap: item where:
        is_soap(soap) and inside(soap, bathroom_1)
    return soap

def find_and_bind_water_source():
    # Function to bind a faucet as a water source within a bathroom
    bind faucet: item where:
        is_faucet(faucet) and inside(faucet, bathroom_1)
    return faucet

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select sink inside bathroom_1

        soap = find_and_bind_soap()
        # Find and bind a soap item
        achieve close_char(char, soap)
        # Move close to the soap

        faucet = find_and_bind_water_source()
        # Find and bind a faucet as a water source
        achieve close_char(char, faucet)
        # Move close to the faucet
","Error trying to process rule ""function_definition"":

Unknown variable: bathroom_1; available variables: [Variable<soap: item>].",,,,
" 
def find_and_bind_soap(bathroom_1: item):
    # Function to bind a soap item within a bathroom
    bind soap: item where:
        is_soap(soap) and inside(soap, bathroom_1)
    return soap

def find_and_bind_water_source(bathroom_1: item):
    # Function to bind a faucet as a water source within a bathroom
    bind faucet: item where:
        is_faucet(faucet) and inside(faucet, bathroom_1)
    return faucet

behavior __goal__():
    body:
        bind bathroom_1: item where:
            is_bathroom(bathroom_1)
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select sink inside bathroom_1

        soap = find_and_bind_soap(bathroom_1)
        # Find and bind a soap item
        achieve close_char(char, soap)
        # Move close to the soap

        faucet = find_and_bind_water_source(bathroom_1)
        # Find and bind a faucet as a water source
        achieve close_char(char, faucet)
        # Move close to the faucet
","Error trying to process rule ""behavior_definition"":

Invalid assignment target: it is not a local variable and not a feature with 0 arguments: soap",,,,
" 
def has_faucet(sink:item):
    # Determine whether this sink has a faucet
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet, sink)
    return has_faucet

behavior gather_soap(soap: item):
    body:
        achieve_once inhand(soap)
        # Temporarily hold the soap

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select the sink inside bathroom 1

        bind soap: item where:
            is_soap(soap) and inside(soap, bathroom_1)
        # Select soap inside bathroom 1

        bind faucet: item where:
            is_faucet(faucet) and close(faucet, sink)
        # Select faucet close to the sink

        gather_soap(soap)

        if has_faucet(sink):
            achieve is_on(faucet)
            achieve has_water(sink)
            achieve is_off(faucet)
","Error trying to process rule ""behavior_definition"":

Unknown variable: bathroom_1; available variables: [Variable<sink: item>].",,,,
" 
def has_faucet(sink:item):
    # Determine whether this sink has a faucet
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet, sink)
    return has_faucet

behavior gather_soap(soap: item):
    body:
        achieve_once inhand(soap)
        # Temporarily hold the soap

behavior __goal__():
    body:
        bind bathroom_1: item where:
            is_bathroom(bathroom_1)
        # Define bathroom_1 as a bathroom 

        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select the sink inside bathroom 1

        bind soap: item where:
            is_soap(soap) and inside(soap, bathroom_1)
        # Select soap inside bathroom 1

        bind faucet: item where:
            is_faucet(faucet) and close(faucet, sink)
        # Select faucet close to the sink

        gather_soap(soap)

        if has_faucet(sink):
            achieve is_on(faucet)
            achieve has_water(sink)
            achieve is_off(faucet)
",,,,,[]
" 
def is_soap_available(bathroom:item):
    # Verify if soap is present within the bathroom
    symbol available_soap = exists soap: item : is_soap(soap) and inside(soap, bathroom)
    return available_soap

def has_faucet(bathroom:item):
    # Verify if a faucet is available inside the bathroom
    symbol has_faucet = exists faucet: item : is_faucet(faucet) and inside(faucet, bathroom)
    return has_faucet

behavior __goal__():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom) and id[bathroom]==1
        # Locate bathroom with ID 1

        if is_soap_available(bathroom):
            bind soap: item where:
                is_soap(soap) and inside(soap, bathroom)
            # Bind soap in the bathroom

        if has_faucet(bathroom):
            bind faucet: item where:
                is_faucet(faucet) and inside(faucet, bathroom)
            # Bind the faucet inside the bathroom

        achieve close_char(char, soap)
        # Move close to the soap

        achieve close_char(char, faucet)
        # Move close to the faucet
","Error trying to process rule ""behavior_definition"":

Unknown variable: soap; available variables: [].",,,,
" 
def is_soap_available(bathroom:item):
    # Verify if soap is present within the bathroom
    symbol available_soap = exists soap: item : is_soap(soap) and inside(soap, bathroom)
    return available_soap

def has_faucet(bathroom:item):
    # Verify if a faucet is available inside the bathroom
    symbol has_faucet = exists faucet: item : is_faucet(faucet) and inside(faucet, bathroom)
    return has_faucet

behavior __goal__():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom) and id[bathroom]==1
        # Locate bathroom with ID 1

        if is_soap_available(bathroom):
            bind soap: item where:
                is_soap(soap) and inside(soap, bathroom)
            # Bind soap in the bathroom

        if has_faucet(bathroom):
            bind faucet: item where:
                is_faucet(faucet) and inside(faucet, bathroom)
            # Bind the faucet inside the bathroom

        achieve close_char(char, soap)
        # Move close to the soap

        achieve close_char(char, faucet)
        # Move close to the faucet
","Error trying to process rule ""behavior_definition"":

Unknown variable: soap; available variables: [].",,,,
"
def is_soap_available(bathroom:item):
    # Verify if soap is present within the bathroom
    symbol available_soap = exists soap: item : is_soap(soap) and inside(soap, bathroom)
    return available_soap

def has_faucet(bathroom:item):
    # Verify if a faucet is available inside the bathroom
    symbol has_faucet = exists faucet: item : is_faucet(faucet) and inside(faucet, bathroom)
    return has_faucet

behavior __goal__():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom) and id[bathroom]==1
        # Locate bathroom with ID 1

        if is_soap_available(bathroom):
            bind soap: item where:
                is_soap(soap) and inside(soap, bathroom)
            # Bind soap in the bathroom

            achieve close_char(char, soap)
            # Move close to the soap

        if has_faucet(bathroom):
            bind faucet: item where:
                is_faucet(faucet) and inside(faucet, bathroom)
            # Bind the faucet inside the bathroom

            achieve close_char(char, faucet)
            # Move close to the faucet
",,,,,['']
" 
behavior gather_soap_and_water_source():
    body:
        bind bathroom: item where:
            is_bathroom(bathroom)
        # Identifying soap
        if exists soap: item : is_soap(soap) and inside(soap, bathroom):
            bind soap: item where:
                is_soap(soap) and inside(soap, bathroom)

        # Identifying sink as the water source
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom)

behavior __goal__():
    body:
        gather_soap_and_water_source()
",,,,,[]
,,,,I don't know.,
" 
def has_soap_and_water(sink:item):
    # Function to check if there is soap and a water source close to a specified sink
    symbol has_soap=exists soap: item : is_soap(soap) and close(soap, sink)
    symbol has_water_source=exists faucet: item : is_faucet(faucet) and close(faucet, sink)
    return has_soap and has_water_source

behavior __goal__():
    body:
        if exists sink: item : is_sink(sink) and has_soap_and_water(sink):
            # If we have already found the sink with soap and a water source, approach it
            bind sink: item where:
                is_sink(sink) and has_soap_and_water(sink)
            achieve close_char(char, sink)

        else:
            # Check every sink in the scene that hasnt been visited for soap and water source
            foreach sink: item:
                if is_sink(sink) and not visited(sink):
                    observe(sink, ""Check if there is soap close and a water source, such as a faucet
"")
",,,,,"['walk_executor(sink_42); obs(sink_42, Check if there is soap close and a water source, such as a fa
ucet); walk_executor(sink_231); obs(sink_231, Check if there is soap close and a water source, such 
as a faucet)']"
,,,,,"(CrowControllerApplier<walk_executor(sink_42)>, CrowControllerApplier<obs(sink_42, Check if there is
 soap close and a water source, such as a faucet)>, CrowControllerApplier<walk_executor(sink_231)>, 
CrowControllerApplier<obs(sink_231, Check if there is soap close and a water source, such as a fauce
t)>)"
,,walk_executor(sink_42),"Find soap_2053. Find towel_rack_32. Find towel_rack_34. Find towel_rack_31. Find cleaning_solution_2
073. Find basket_for_clothes_2006. Robot is inside bathroom_1. Robot is close bathroom_counter_41. R
obot is close sink_42. ",,
,,"obs(sink_42, Check if there is soap close and a water source, such as a faucet)","Get this information:  soap_2053 is on sink_42. cleaning_solution_2073 is on sink_42. sink_42 is clo
se to floor_2. sink_42 is close to floor_3. sink_42 is close to floor_4. sink_42 is close to soap_20
53. sink_42 is close to bathroom_cabinet_40. sink_42 is close to bathroom_counter_41. sink_42 is clo
se to wall_9. sink_42 is close to faucet_43. sink_42 is close to wall_12. sink_42 is close to basket
_for_clothes_2006. sink_42 is close to washing_machine_2007. sink_42 is close to cleaning_solution_2
073. sink_42 is close to character_65. sink_42 is inside bathroom_1. sink_42 is inside bathroom_coun
ter_41. sink_42 is DIRTY.",,
,,walk_executor(sink_231),"Find pot_2069. Find knife_2050. Find drawing_238. Find drawing_239. Find drawing_240. Find drawing_2
41. Find drawing_242. Find drawing_243. Find cup_2064. Find cutting_board_2051. Find soap_2054. Find
 napkin_2005. Find cup_2063. Find oil_2079. Find tray_296. Find plate_1000. Robot is inside dining_r
oom_201. Robot is close kitchen_counter_230. Robot is close sink_231. Robot is no longer inside bath
room_1.Robot is no longer close bathroom_counter_41.Robot is no longer close sink_42.",,
,,"obs(sink_231, Check if there is soap close and a water source, such as a faucet)","Get this information:  soap_2054 is on sink_231. sink_231 is close to soap_2054. sink_231 is close t
o floor_7. sink_231 is close to wall_11. sink_231 is close to wall_15. sink_231 is close to coffe_ma
ker_290. sink_231 is close to toaster_292. sink_231 is close to toilet_37. sink_231 is close to show
er_36. sink_231 is close to microwave_297. sink_231 is close to floor_202. sink_231 is close to floo
r_203. sink_231 is close to floor_204. sink_231 is close to wall_211. sink_231 is close to wall_212.
 sink_231 is close to cupboard_229. sink_231 is close to kitchen_counter_230. sink_231 is close to f
aucet_232. sink_231 is close to plate_1000. sink_231 is close to dishwasher_1001. sink_231 is close 
to character_65. sink_231 is inside dining_room_201. sink_231 is inside kitchen_counter_230. plate_1
000 is on sink_231. sink_231 is DIRTY.",,
,,,,"- Sub-Task Completed: Yes
- Next Steps: You successfully gathered the necessary items: soap (soap_2053) and a water source (fa
ucet_43) close to sink_42 in bathroom_1.",
" 
behavior clean_and_fill_sink(sink:item):
    body:
        scrub(sink)
        achieve clean(sink)
        water(sink)
        achieve has_water(sink)

behavior add_soap_to_sink(sink:item, soap:item):
    body:
        achieve inside(soap, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink] == 42
        bind soap: item where:
            is_soap(soap) and id[soap] == 2053

        clean_and_fill_sink(sink)
        add_soap_to_sink(sink, soap)
","Error trying to process rule ""behavior_definition"":

'Function water not found. Note that recursive function calls are not supported in the current versi
on.'",,,,
"plaintext
behavior clean_and_fill_sink(sink:item):
    body:
        scrub(sink)
        achieve clean(sink)
        faucet(sink)
        achieve has_water(sink)

behavior add_soap_to_sink(sink:item, soap:item):
    body:
        achieve inside(soap, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink] == 42
        bind soap: item where:
            is_soap(soap) and id[soap] == 2053

        clean_and_fill_sink(sink)
        add_soap_to_sink(sink, soap)
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2770, column 1.
Expected one of: 
	* INIT
	* GENERATOR
	* ACTION
	* FEATURE
	* DEF
	* DOMAIN
	* BEHAVIOR
	* IMPORT
	* CONTROLLER
	* _PRAGMA_KEYWORD
	* OBJECTS
	* GOAL
	* $END
	* UNDIRECTED_GENERATOR
	* _NEWLINE
	* TYPEDEF
Previous tokens: [Token('_NEWLINE', '\n\n\n#behaviors_from_library_end\n\n#goal_representation\n')]
",,,,
"plaintext
behavior clean_and_fill_sink(sink:item):
    body:
        scrub(sink)
        achieve clean(sink)
        achieve_once is_on(sink) # Assumes the sink can be turned on to fill with water
        achieve has_water(sink)

behavior add_soap_to_sink(sink:item, soap:item):
    body:
        achieve inside(soap, sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink] == 42
        bind soap: item where:
            is_soap(soap) and id[soap] == 2053

        clean_and_fill_sink(sink)
        add_soap_to_sink(sink, soap)
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2751, column 1.
Expected one of: 
	* INIT
	* GENERATOR
	* ACTION
	* FEATURE
	* DEF
	* DOMAIN
	* BEHAVIOR
	* IMPORT
	* CONTROLLER
	* _PRAGMA_KEYWORD
	* OBJECTS
	* GOAL
	* $END
	* UNDIRECTED_GENERATOR
	* _NEWLINE
	* TYPEDEF
Previous tokens: [Token('_NEWLINE', '\n\n\n#behaviors_from_library_end\n\n#goal_representation\n')]
",,,,
" 
def in_bathroom(sink:item):
    # Function to check if a sink is in the bathroom
    symbol in_bathroom=exists room: item : is_bathroom(room) and inside(sink, room)
    return in_bathroom

def is_usable(sink:item, soap:item):
    # Check if the sink is functional and if soap is available
    symbol usable = exists faucet: item : is_faucet(faucet) and close(faucet, sink) and clean(sink) 
and not dirty(soap)
    return usable

behavior fill_sink_with_soap(sink:item, soap:item):
    # Fill the sink with water and add soap to create soapy water
    body:
        achieve_once clean_and_fill_sink(sink)
        achieve_once add_soap_to_sink(sink, soap)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and in_bathroom(sink)
        # Select a sink in the bathroom
        
        bind soap: item where:
            is_soap(soap) and close(soap, sink)
        # Select soap close to the bathroom sink
        
        if is_usable(sink, soap):
            fill_sink_with_soap(sink, soap)
        else:
            scrub(sink) # Clean the sink if necessary
",,,,,[]
" 
behavior clean_and_fill_sink(sink:item):
    body:
        if dirty(sink):
            wipe_sink(sink)

        clean_and_fill_sink(sink)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink]==42 # Assuming sink_42 is the target sink in the bathroom

        bind soap: item where:
            is_soap(soap) and on(soap, sink)

        clean_and_fill_sink(sink)

        add_soap_to_sink(sink, soap)
","Error trying to process rule ""behavior_definition"":

Behavior clean_and_fill_sink already exists.",,,,
" 
def can_create_soapy_water(sink: item):
    # Determine if its possible to create soapy water using a cleaning solution or soap
    symbol has_soap=exists soap: item : is_cleaning_solution(soap) or is_soap(soap)
    return has_soap

behavior clean_and_fill_sink_with_water(sink:item):
    body:
        if dirty(sink):
            wipe_sink(sink) # Clean the sink first if its dirty

        achieve has_water(sink) # Fill the sink with water

behavior add_soap_to_sink(sink:item, soap:item):
    body:
        achieve inside(soap, sink) # Add soap to create soapy water

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink]==42
        # Select sink with ID 42 in the bathroom
        bind soap: item where:
            is_soap(soap) and inside(soap, bathroom_1)
        # Select soap available in the bathroom
        clean_and_fill_sink_with_water(sink)
        # Clean and fill the sink
        add_soap_to_sink(sink, soap)
        # Add soap to the sink to create soapy water
","Error trying to process rule ""behavior_definition"":

Behavior add_soap_to_sink already exists.",,,,
" 
def sink_ready_for_soapy_water(sink:item):
    symbol is_ready = not dirty(sink) and has_water(sink)
    return is_ready

behavior prepare_soapy_water(sink:item, faucet:item, soap:item):
    body:
        achieve_once is_on(faucet)
        achieve has_water(sink)
        add_soap_to_sink(sink, soap)
        achieve_once is_off(faucet)

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and id[sink]==42
        bind faucet: item where:
            is_faucet(faucet) and close(faucet, sink)
        bind soap: item where:
            is_soap(soap) and close(soap, sink)

        if not sink_ready_for_soapy_water(sink):
            if dirty(sink):
                wipe_sink(sink)
            achieve close_char(char, sink)
            clean_and_fill_sink(sink)

        prepare_soapy_water(sink, faucet, soap)
",,,,,[]
" 
def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior clean_and_fill_sink_with_soap(sink:item, soap:item):
    body:
        achieve inside(soap, sink)
        # Ensure soap is placed inside the sink

        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            # If the sink has a faucet, turn it on
        
        clean_and_fill_sink(sink)
        # Clean the sink and fill it with water
        
        add_soap_to_sink(sink, soap)
        # Add soap to the sinks water to create soapy water
        
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_off(faucet)
            # If the sink has a faucet, turn it off after filling

behavior __goal__():
    body:
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select sink inside the bathroom

        bind soap: item where:
            is_soap(soap) and close(soap, sink)
        # Select soap close to the sink

        clean_and_fill_sink_with_soap(sink, soap)
        # Clean and fill the sink with water, then add soap
","Error trying to process rule ""behavior_definition"":

Unknown variable: bathroom_1; available variables: [Variable<sink: item>].",,,,
"plaintext
def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior clean_and_fill_sink_with_soap(sink:item, soap:item):
    body:
        achieve inside(soap, sink)
        # Ensure soap is placed inside the sink

        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            # If the sink has a faucet, turn it on
        
        clean_and_fill_sink(sink)
        # Clean the sink and fill it with water
        
        add_soap_to_sink(sink, soap)
        # Add soap to the sinks water to create soapy water
        
        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_off(faucet)
            # If the sink has a faucet, turn it off after filling

behavior __goal__():
    body:
        bind bathroom_1: item where:
            is_bathroom(bathroom_1)
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select sink inside the bathroom

        bind soap: item where:
            is_soap(soap) and close(soap, sink)
        # Select soap close to the sink

        clean_and_fill_sink_with_soap(sink, soap)
        # Clean and fill the sink with water, then add soap
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2787, column 1.
Expected one of: 
	* INIT
	* GENERATOR
	* ACTION
	* FEATURE
	* DEF
	* DOMAIN
	* BEHAVIOR
	* IMPORT
	* CONTROLLER
	* _PRAGMA_KEYWORD
	* OBJECTS
	* GOAL
	* $END
	* UNDIRECTED_GENERATOR
	* _NEWLINE
	* TYPEDEF
Previous tokens: [Token('_NEWLINE', '\n\n\n#behaviors_from_library_end\n\n#goal_representation\n')]
",,,,
"plaintext
def has_faucet(sink:item):
    symbol has_faucet=exists faucet:item: is_faucet(faucet) and close(faucet,sink)
    return has_faucet

behavior clean_and_fill_sink_with_soap(sink:item, soap:item):
    body:
        achieve close(soap, sink)
        # Ensure soap is close to the sink

        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_on(faucet)
            # If the sink has a faucet, turn it on
        
        wash(sink)
        # Wash the sink
        
        water(sink)
        # Fill the sink with water
        
        achieve inside(soap, sink)
        # Add soap to the sinks water to create soapy water

        if has_faucet(sink):
            bind faucet: item where:
                is_faucet(faucet) and close(faucet,sink)
            achieve_once is_off(faucet)
            # If the sink has a faucet, turn it off after filling

behavior __goal__():
    body:
        bind bathroom_1: item where:
            is_bathroom(bathroom_1)
        bind sink: item where:
            is_sink(sink) and inside(sink, bathroom_1)
        # Select sink inside the bathroom

        bind soap: item where:
            is_soap(soap) and close(soap, sink)
        # Select soap close to the sink

        clean_and_fill_sink_with_soap(sink, soap)
        # Clean and fill the sink with water, then add soap
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2745, column 1.
Expected one of: 
	* INIT
	* GENERATOR
	* ACTION
	* FEATURE
	* DEF
	* DOMAIN
	* BEHAVIOR
	* IMPORT
	* CONTROLLER
	* _PRAGMA_KEYWORD
	* OBJECTS
	* GOAL
	* $END
	* UNDIRECTED_GENERATOR
	* _NEWLINE
	* TYPEDEF
Previous tokens: [Token('_NEWLINE', '\n        # Fill the sink with water\n\n\n#behaviors_from_libra
ry_end\n\n#goal_representation\n')]
",,,,
