Task Category,Content,Executed Actions,Info,Success Rate,Task Path
Prepare a reading space,Find a book and put it on the coffe table in home office. Then open the window in the home office.,"['walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(bookshelf_275)', 'wa
lk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(book_2136)', 'grab_execu
tor(book_2136)', 'walk_executor(table_270)', 'put_executor(book_2136, table_270)', 'walk_executor(wi
ndow_310)', 'open_executor(window_310)']","Time consume: 72 seconds
Exp_helper query times: 0",1,cdl_dataset/dataset/Prepare_a_reading_space/g3.txt
Pet cat,Wash my cat in a sink,"['walk_executor(sink_19)', 'walk_executor(sink_120)', 'walk_executor(washing_machine_2079)', 'open_e
xecutor(washing_machine_2079)', 'walk_executor(basket_for_clothes_2078)', 'walk_executor(shower_16)'
, 'walk_executor(bathroom_cabinet_17)', 'open_executor(bathroom_cabinet_17)', 'walk_executor(soap_20
10)', 'walk_executor(bed_197)', 'walk_executor(shower_21)', 'walk_executor(sink_120)', 'walk_executo
r(couch_269)', 'walk_executor(sink_120)', 'walk_executor(couch_198)', 'walk_executor(sink_120)', 'wa
lk_executor(cat_2127)', 'grab_executor(cat_2127)', 'walk_executor(sink_120)', 'putin_executor(cat_21
27, sink_120)', 'walk_executor(cat_2127)', 'wash_executor(cat_2127)']","Time consume: 157 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Pet_cat/g4.txt
cdl_dataset/dataset/Iron_clothes/g5.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Iron_clothes/g5.txt
cdl_dataset/dataset/Iron_clothes/g4.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Iron_clothes/g4.txt
cdl_dataset/dataset/Drink/g5.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Drink/g5.txt
Listen to music,Turn on the cd player.,"['walk_executor(bench_115)', 'walk_executor(dresser_274)', 'open_executor(dresser_274)', 'walk_execu
tor(cd_player_2129)', 'open_executor(cd_player_2129)', 'plugin_executor(cd_player_2129)', 'close_exe
cutor(cd_player_2129)', 'switchon_executor(cd_player_2129)']","Time consume: 56 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 8 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Listen_to_music/g1.txt
Wash windows,Wipe all the windows in the house by towel.,"['walk_executor(window_2156)', 'open_executor(window_2156)', 'walk_executor(window_191)', 'open_exec
utor(window_191)', 'walk_executor(window_310)', 'open_executor(window_310)', 'walk_executor(window_2
156)', 'walk_executor(window_191)', 'walk_executor(window_310)', 'walk_executor(bathroom_cabinet_17)
', 'open_executor(bathroom_cabinet_17)', 'walk_executor(washing_machine_2079)', 'open_executor(washi
ng_machine_2079)', 'walk_executor(bathroom_counter_18)', 'walk_executor(kitchen_counter_119)', 'walk
_executor(kitchen_counter_123)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk
_executor(drawing_33)', 'walk_executor(towel_2128)', 'grab_executor(towel_2128)', 'walk_executor(win
dow_2156)', 'wash_executor(window_2156)', 'walk_executor(window_191)', 'wash_executor(window_191)', 
'walk_executor(window_310)', 'wash_executor(window_310)']","Time consume: 109 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Wash_windows/g2.txt
cdl_dataset/dataset/Pet_cat/g5.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Pet_cat/g5.txt
Write an email,"Sit on the chair in front of the computer in the home office. Touch the mouse near the computer to t
urn it on.",[],"Time consume: 134 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 2 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Write_an_email/g2.txt
Put groceries in Fridge,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(kitchen_counter_119)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)'
, 'open_executor(fridge_126)', 'grab_executor(food_fish_2093)', 'walk_executor(sink_19)', 'putin_exe
cutor(food_fish_2093, sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'walk_e
xecutor(food_fish_2093)', 'wash_executor(food_fish_2093)', 'walk_executor(cupboard_118)', 'open_exec
utor(cupboard_118)', 'walk_executor(ceilinglamp_138)', 'walk_executor(oven_127)', 'open_executor(ove
n_127)', 'walk_executor(computer_276)', 'walk_executor(table_199)', 'walk_executor(table_114)', 'wal
k_executor(milk_2115)', 'grab_executor(milk_2115)', 'put_executor(milk_2115, table_114)', 'walk_exec
utor(food_turkey_2112)', 'grab_executor(food_turkey_2112)', 'walk_executor(table_114)', 'put_executo
r(food_turkey_2112, table_114)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'wa
lk_executor(table_114)', 'put_executor(food_egg_2092, table_114)', 'walk_executor(food_fish_2093)', 
'grab_executor(food_fish_2093)', 'walk_executor(table_114)', 'put_executor(food_fish_2093, table_114
)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(table_114
)', 'put_executor(food_chicken_2089, table_114)']","Time consume: 251 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt
Prepare dinner,Cook bacon.,"['walk_executor(kitchen_counter_119)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)',
 'walk_executor(cupboard_117)', 'walk_executor(oven_127)', 'open_executor(oven_127)', 'walk_executor
(stove_2135)', 'open_executor(stove_2135)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_
126)', 'open_executor(fridge_126)', 'walk_executor(kitchen_counter_122)', 'walk_executor(fryingpan_2
154)', 'grab_executor(fryingpan_2154)', 'walk_executor(stove_2135)', 'put_executor(fryingpan_2154, s
tove_2135)', 'close_executor(stove_2135)', 'switchon_executor(stove_2135)', 'walk_executor(food_baco
n_2082)', 'grab_executor(food_bacon_2082)', 'walk_executor(fryingpan_2154)', 'putin_executor(food_ba
con_2082, fryingpan_2154)']","Time consume: 131 seconds
Exp_helper query times: 1","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Prepare_dinner/g3.txt
Wash clothes,"Hand wash the jacket, then wash it by washing machine.","['walk_executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(kitche
n_counter_119)', 'walk_executor(sink_120)', 'walk_executor(basket_for_clothes_2078)', 'walk_executor
(curtain_204)', 'open_executor(curtain_204)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_
20)', 'switchoff_executor(faucet_20)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)',
 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_
executor(sink_19)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(
faucet_20)', 'walk_executor(detergent_2155)', 'grab_executor(detergent_2155)', 'walk_executor(sink_1
9)', 'putin_executor(detergent_2155, sink_19)', 'walk_executor(bathroom_cabinet_17)', 'open_executor
(bathroom_cabinet_17)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switchoff_execu
tor(faucet_20)', 'walk_executor(table_199)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_2
0)', 'switchoff_executor(faucet_20)', 'walk_executor(ironing_board_2144)', 'walk_executor(faucet_20)
', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(nightstand_195)',
 'open_executor(nightstand_195)', 'walk_executor(faucet_20)', 'switchon_executor(faucet_20)', 'switc
hoff_executor(faucet_20)', 'walk_executor(walllamp_140)', 'walk_executor(faucet_20)', 'switchon_exec
utor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(couch_198)', 'walk_executor(faucet
_20)', 'switchon_executor(faucet_20)', 'switchoff_executor(faucet_20)', 'walk_executor(clothes_jacke
t_2119)', 'grab_executor(clothes_jacket_2119)', 'walk_executor(sink_19)', 'putin_executor(clothes_ja
cket_2119, sink_19)', 'walk_executor(clothes_jacket_2119)', 'wash_executor(clothes_jacket_2119)', 's
crub_executor(clothes_jacket_2119)', 'rinse_executor(clothes_jacket_2119)', 'walk_executor(washing_m
achine_2079)', 'close_executor(washing_machine_2079)', 'plugin_executor(washing_machine_2079)', 'swi
tchon_executor(washing_machine_2079)', 'switchoff_executor(washing_machine_2079)', 'open_executor(wa
shing_machine_2079)', 'walk_executor(clothes_jacket_2119)', 'grab_executor(clothes_jacket_2119)', 'w
alk_executor(washing_machine_2079)', 'putin_executor(clothes_jacket_2119, washing_machine_2079)', 'c
lose_executor(washing_machine_2079)', 'switchon_executor(washing_machine_2079)']","Time consume: 271 seconds
Exp_helper query times: 2","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Wash_clothes/g3.txt
Listen to music,Turn on the dvd player with remote control.,"['walk_executor(tvstand_273)', 'walk_executor(dvd_player_2130)', 'plugin_executor(dvd_player_2130)',
 'switchon_executor(dvd_player_2130)', 'walk_executor(remote_control_2124)', 'grab_executor(remote_c
ontrol_2124)', 'walk_executor(dvd_player_2130)']","Time consume: 97 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",cdl_dataset/dataset/Listen_to_music/g2.txt
Prepare a reading space,Find the book and put it on the table in bedroom. Then turn on the light in the bedroom.,"['walk_executor(bookshelf_196)', 'open_executor(bookshelf_196)', 'walk_executor(bookshelf_275)', 'wa
lk_executor(bookshelf_124)', 'open_executor(bookshelf_124)', 'walk_executor(book_2136)', 'open_execu
tor(book_2136)', 'grab_executor(book_2136)', 'walk_executor(table_199)', 'put_executor(book_2136, ta
ble_199)', 'walk_executor(book_2137)', 'open_executor(book_2137)', 'grab_executor(book_2137)', 'walk
_executor(table_199)', 'put_executor(book_2137, table_199)', 'walk_executor(novel_2060)', 'open_exec
utor(novel_2060)', 'grab_executor(novel_2060)', 'walk_executor(table_199)', 'put_executor(novel_2060
, table_199)', 'walk_executor(light_212)', 'switchon_executor(light_212)']","Time consume: 121 seconds
Exp_helper query times: 0","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",cdl_dataset/dataset/Prepare_a_reading_space/g2.txt
cdl_dataset/dataset/Pet_cat/g3.txt,Syntax Error,None,None,None,cdl_dataset/dataset/Pet_cat/g3.txt
