Goal Representation,Debug Result,Action,Add Info,LLM Answer,Plan
"plaintext
behavior __goal__():
    body:
        bind couch: item where:
            is_couch(couch)
        achieve close_char(char, couch)
        achieve on_char(char, couch)
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2678, column 1.
Expected one of: 
	* CONTROLLER
	* TYPEDEF
	* ACTION
	* DOMAIN
	* DEF
	* _NEWLINE
	* BEHAVIOR
	* OBJECTS
	* $END
	* IMPORT
	* FEATURE
	* INIT
	* GOAL
	* UNDIRECTED_GENERATOR
	* _PRAGMA_KEYWORD
	* GENERATOR
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#behaviors_from_library\n\n#beha
viors_from_library_end\n\n#goal_representation\n')]
",,,,
"plaintext
behavior __goal__():
    body:
        bind couch: item where:
            is_couch(couch)
        achieve close_char(char, couch)
        achieve on_char(char, couch)
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2678, column 1.
Expected one of: 
	* CONTROLLER
	* TYPEDEF
	* ACTION
	* DOMAIN
	* DEF
	* _NEWLINE
	* BEHAVIOR
	* OBJECTS
	* $END
	* IMPORT
	* FEATURE
	* INIT
	* GOAL
	* UNDIRECTED_GENERATOR
	* _PRAGMA_KEYWORD
	* GENERATOR
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#behaviors_from_library\n\n#beha
viors_from_library_end\n\n#goal_representation\n')]
",,,,
"behavior __goal__():
    body:
        bind couch: item where:
            is_couch(couch)
        achieve close_char(char, couch)
        achieve on_char(char, couch)",,,,,['sit_executor(couch_352)']
,,,,,"(CrowControllerApplier<sit_executor(couch_352)>,)"
,,sit_executor(couch_352),"Robot is inside home_office_319. Robot is close couch_352. Robot is close mat_401. Robot is on couch
_352. Robot is facing television_410. ",,
,,,,"- Sub-Task Completed: Yes
- Next Steps: You walked to the couch and sat on it. Now, you should locate the remote control.",
"behavior retrieve_remote(item:item):
    body:
        achieve close_char(char, item)

behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        retrieve_remote(remote_control)
",,,,,['walk_executor(remote_control_2052)']
,,,,,"(CrowControllerApplier<walk_executor(remote_control_2052)>,)"
"plaintext
behavior retrieve_remote():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        assert visited(remote_control)

behavior __goal__():
    body:
        retrieve_remote()
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2739, column 1.
Expected one of: 
	* CONTROLLER
	* TYPEDEF
	* ACTION
	* DOMAIN
	* DEF
	* _NEWLINE
	* BEHAVIOR
	* OBJECTS
	* $END
	* IMPORT
	* FEATURE
	* INIT
	* GOAL
	* UNDIRECTED_GENERATOR
	* _PRAGMA_KEYWORD
	* GENERATOR
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#behaviors_from_library\n\n#beha
viors_from_library_end\n\n#goal_representation\n')]
",,,,
"plaintext
behavior retrieve_remote():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        assert visited(remote_control)

behavior __goal__():
    body:
        retrieve_remote()
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2739, column 1.
Expected one of: 
	* CONTROLLER
	* TYPEDEF
	* ACTION
	* DOMAIN
	* DEF
	* _NEWLINE
	* BEHAVIOR
	* OBJECTS
	* $END
	* IMPORT
	* FEATURE
	* INIT
	* GOAL
	* UNDIRECTED_GENERATOR
	* _PRAGMA_KEYWORD
	* GENERATOR
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#behaviors_from_library\n\n#beha
viors_from_library_end\n\n#goal_representation\n')]
",,,,
"plaintext
behavior retrieve_remote():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        assert visited(remote_control)

behavior __goal__():
    body:
        retrieve_remote()
","Unexpected token Token('BASIC_TYPENAME', 'plaintext') at line 2739, column 1.
Expected one of: 
	* CONTROLLER
	* TYPEDEF
	* ACTION
	* DOMAIN
	* DEF
	* _NEWLINE
	* BEHAVIOR
	* OBJECTS
	* $END
	* IMPORT
	* FEATURE
	* INIT
	* GOAL
	* UNDIRECTED_GENERATOR
	* _PRAGMA_KEYWORD
	* GENERATOR
Previous tokens: [Token('_NEWLINE', '\n    \n\n#exp_behavior_end\n\n#behaviors_from_library\n\n#beha
viors_from_library_end\n\n#goal_representation\n')]
",,,,
"behavior retrieve_remote_control(remote_control:item):
    body:
        achieve close_char(char, remote_control)

behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        retrieve_remote_control(remote_control)","Error trying to process rule ""behavior_definition"":

Behavior retrieve_remote_control already exists.",,,,
"behavior retrieve_remote_control(remote_control:item):
    body:
        achieve close_char(char, remote_control)

behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        retrieve_remote_control(remote_control)","Error trying to process rule ""behavior_definition"":

Behavior retrieve_remote_control already exists.",,,,
" 
behavior retrieve_remote_control(remote_control:item):
    body:
        achieve close_char(char, remote_control)

behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        retrieve_remote_control(remote_control)
","Error trying to process rule ""behavior_definition"":

Behavior retrieve_remote_control already exists.",,,,
"def has_facing_remote_control(couch:item):
    symbol has_remote_control_facing=exists r: item: is_remote_control(r) and close(r, couch) and cl
ose_char(char, r)
    return has_remote_control_facing

behavior __goal__():
    body:
        bind couch: item where:
            is_couch(couch) and on_char(char,couch)
        
        if has_facing_remote_control(couch):
            bind remote_control: item where:
                is_remote_control(remote_control) and close(remote_control, couch)
            achieve close_char(char, remote_control)
        else:
            foreach r: item:
                if is_remote_control(r) and not visited(r):
                    observe(r, ""Locate the remote control"")
",,,,,"['walk_executor(remote_control_2052); obs(remote_control_2052, Locate the remote control)']"
,,,,"- Sub-Task Completed: Yes
- Next Steps: You located the remote control near couch_352.",
"behavior __goal__():
    body:
        bind remote: item where:
            is_remote_control(remote) and close(remote, couch_352)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        turn_on_with_remote(remote, television)","Error trying to process rule ""behavior_definition"":

Unknown variable: couch_352; available variables: [Variable<remote: item>].",,,,
"behavior __goal__():
    body:
        bind couch_352: item where:
            is_couch(couch_352)
        bind remote: item where:
            is_remote_control(remote) and close(remote, couch_352)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        turn_on_with_remote(remote, television)","Error trying to process rule ""behavior_definition"":

'Function turn_on_with_remote not found. Note that recursive function calls are not supported in the
 current version.'",,,,
"behavior __goal__():
    body:
        bind couch_352: item where:
            is_couch(couch_352)
        bind remote: item where:
            is_remote_control(remote) and close(remote, couch_352)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        is_remote_control(remote, television)","Error trying to process rule ""behavior_definition"":

Number of arguments does not match the number of types: 2 vs 1. Args: (VariableExpression<V::remote>
, VariableExpression<V::television>), Types: (ObjectType<item>,)",,,,
"behavior __goal__():
    body:
        bind remote: item where:
            is_remote_control(remote) and visited(remote)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        turn_on_television(remote, television) 
# Using learned behavior to turn on the TV using remote control","Error trying to process rule ""behavior_definition"":

'Function turn_on_television not found. Note that recursive function calls are not supported in the 
current version.'",,,,
"behavior __goal__():
    body:
        bind remote: item where:
            is_remote_control(remote) and visited(remote)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        is_television_on(remote, television)","Error trying to process rule ""behavior_definition"":

'Function is_television_on not found. Note that recursive function calls are not supported in the cu
rrent version.'",,,,
"behavior __goal__():
    body:
        bind remote: item where:
            is_remote_control(remote) and visited(remote)
        bind television: item where:
            is_television(television) and facing_char(char, television)
        is_tv_on(remote, television)","Error trying to process rule ""behavior_definition"":

'Function is_tv_on not found. Note that recursive function calls are not supported in the current ve
rsion.'",,,,
"behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        bind television: item where:
            is_television(television)
        achieve is_on(television)",,,,,['walk_executor(television_248); switchon_executor(television_248)']
,,,,,"(CrowControllerApplier<walk_executor(television_248)>, CrowControllerApplier<switchon_executor(telev
ision_248)>)"
"behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        bind television: item where:
            is_television(television)
        
        achieve close_char(char, remote_control)
        achieve inhand(remote_control)
        achieve facing_char(char, television)
        
        turn_on_television()","Error trying to process rule ""behavior_definition"":

'Function turn_on_television not found. Note that recursive function calls are not supported in the 
current version.'",,,,
"behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        bind television: item where:
            is_television(television)
        
        achieve close_char(char, remote_control)
        achieve inhand(remote_control)
        achieve facing_char(char, television)
        
        achieve use(remote_control, television)","Error trying to process rule ""behavior_definition"":

'Function use not found. Note that recursive function calls are not supported in the current version
.'",,,,
"behavior __goal__():
    body:
        bind remote_control: item where:
            is_remote_control(remote_control)
        bind television: item where:
            is_television(television)
        
        achieve close_char(char, remote_control)
        achieve inhand(remote_control)
        achieve facing_char(char, television)
        
        achieve is_dvd_player(remote_control, television)","Error trying to process rule ""behavior_definition"":

Number of arguments does not match the number of types: 2 vs 1. Args: (VariableExpression<V::remote_
control>, VariableExpression<V::television>), Types: (ObjectType<item>,)",,,,
"def is_close_to_television(couch:item):
    symbol close_to_tv=exists tv:item: is_television(tv) and close(couch, tv)
    return close_to_tv

behavior use_remote_to_turn_on_tv(remote_control:item, television:item):
    body:
        achieve is_on(television)
        
behavior __goal__():
    body:
        bind couch: item where:
            is_couch(couch) and inside_char(char, couch) and is_close_to_television(couch)
        
        bind remote_control: item where:
            is_remote_control(remote_control) and close(remote_control, couch)
        
        bind television: item where:
            is_television(television) and facing_char(char, television)
        
        use_remote_to_turn_on_tv(remote_control, television)",,,,,[]
